Date,Open,High,Low,Close,Adj Close,Volume
2022-01-04,176.55999755859375,178.77999877929688,175.32000732421875,177.5,167.52154541015625,769801
2022-01-05,176.02000427246094,178.75999450683594,176.0,177.82000732421875,167.82357788085938,752960
2022-01-06,174.0399932861328,175.75999450683594,172.0399932861328,172.0399932861328,162.36849975585938,1009222
2022-01-07,171.3000030517578,172.24000549316406,168.44000244140625,169.39999389648438,159.8769073486328,925347
2022-01-10,168.60000610351562,168.63999938964844,160.6999969482422,160.6999969482422,151.66600036621094,1272732
2022-01-11,162.13999938964844,165.02000427246094,161.83999633789062,164.0,154.78048706054688,1047056
2022-01-12,166.33999633789062,168.4600067138672,165.5,168.4600067138672,158.98974609375,1144852
2022-01-13,168.5,168.89999389648438,166.66000366210938,167.66000366210938,158.23472595214844,705501
2022-01-14,165.0800018310547,165.8000030517578,162.66000366210938,162.97999572753906,153.8178253173828,875974
2022-01-17,164.44000244140625,164.44000244140625,162.44000244140625,163.33999633789062,154.15757751464844,592701
2022-01-18,161.89999389648438,161.89999389648438,158.4600067138672,159.8800048828125,150.89208984375,1454413
2022-01-19,156.97999572753906,161.89999389648438,155.0,159.52000427246094,150.55233764648438,1199125
2022-01-20,159.89999389648438,162.5800018310547,159.3800048828125,161.5,152.4210205078125,963619
2022-01-21,159.89999389648438,159.94000244140625,155.4600067138672,157.97999572753906,149.09890747070312,1248736
2022-01-24,156.3800048828125,158.02000427246094,149.3000030517578,149.94000244140625,141.51089477539062,1618035
2022-01-25,151.86000061035156,152.05999755859375,148.66000366210938,150.17999267578125,141.7373809814453,1070792
2022-01-26,150.24000549316406,153.24000549316406,150.24000549316406,151.67999267578125,143.15306091308594,1012245
2022-01-27,147.5399932861328,151.36000061035156,146.1999969482422,151.36000061035156,142.85105895996094,1217941
2022-01-28,150.3000030517578,150.74000549316406,144.82000732421875,147.55999755859375,139.26467895507812,1271033
2022-01-31,149.89999389648438,150.52000427246094,148.10000610351562,149.36000061035156,140.9635009765625,1265857
2022-02-01,151.5,153.5,151.05999755859375,152.60000610351562,144.0213623046875,900525
2022-02-02,151.60000610351562,154.74000549316406,151.13999938964844,154.16000366210938,145.49365234375,789719
2022-02-03,153.16000366210938,154.16000366210938,149.24000549316406,149.24000549316406,140.85023498535156,1013740
2022-02-04,149.52000427246094,150.4600067138672,145.9600067138672,146.66000366210938,138.415283203125,984923
2022-02-07,147.9600067138672,149.13999938964844,145.47999572753906,147.25999450683594,138.98153686523438,623741
2022-02-08,148.66000366210938,149.1999969482422,146.47999572753906,147.25999450683594,138.98153686523438,829543
2022-02-09,148.72000122070312,151.4199981689453,148.6999969482422,150.22000122070312,141.775146484375,925030
2022-02-10,151.77999877929688,154.24000549316406,149.97999572753906,151.4600067138672,142.94544982910156,1306496
2022-02-11,150.0,150.39999389648438,146.44000244140625,146.4600067138672,138.2265167236328,1088231
2022-02-14,143.5,143.5399932861328,139.4199981689453,142.1199951171875,134.1304931640625,1386741
2022-02-15,141.9600067138672,146.8000030517578,140.9600067138672,146.8000030517578,138.5474090576172,1036984
2022-02-16,146.1999969482422,148.44000244140625,145.1999969482422,145.74000549316406,137.5469970703125,778991
2022-02-17,148.0,149.6199951171875,145.3800048828125,146.39999389648438,138.16989135742188,1214305
2022-02-18,147.05999755859375,148.0,143.63999938964844,144.83999633789062,136.6975860595703,1198689
2022-02-21,146.4600067138672,146.4600067138672,138.10000610351562,139.47999572753906,131.638916015625,1196608
2022-02-22,134.5800018310547,141.27999877929688,132.1999969482422,139.74000549316406,131.88430786132812,1242087
2022-02-23,139.22000122070312,142.83999633789062,137.94000244140625,138.67999267578125,130.88388061523438,1127643
2022-02-24,130.72000122070312,134.9199981689453,130.17999267578125,134.9199981689453,127.33526611328125,2365174
2022-02-25,137.3000030517578,140.24000549316406,134.67999267578125,140.24000549316406,132.356201171875,1736332
2022-02-28,136.05999755859375,140.27999877929688,134.66000366210938,139.77999877929688,131.92205810546875,1588606
2022-03-01,140.3000030517578,141.32000732421875,132.9600067138672,132.9600067138672,125.48545837402344,1649022
2022-03-02,135.1999969482422,138.55999755859375,133.0,137.5800018310547,129.84573364257812,1948271
2022-03-03,137.0399932861328,140.32000732421875,136.05999755859375,136.05999755859375,128.4111785888672,1597273
2022-03-04,135.0,137.0,129.3800048828125,129.6199951171875,122.33319854736328,1958223
2022-03-07,124.26000213623047,131.94000244140625,121.5999984741211,130.63999938964844,123.29586791992188,2256212
2022-03-08,128.8000030517578,137.0399932861328,126.05999755859375,134.0399932861328,126.50472259521484,2573892
2022-03-09,139.36000061035156,145.25999450683594,137.8000030517578,145.25999450683594,137.09397888183594,2375875
2022-03-10,143.82000732421875,144.6999969482422,138.66000366210938,139.44000244140625,131.60116577148438,1679562
2022-03-11,139.8800048828125,147.6999969482422,138.44000244140625,141.4199981689453,133.4698486328125,1456314
2022-03-14,144.02000427246094,148.6199951171875,144.02000427246094,145.89999389648438,137.697998046875,1275151
2022-03-15,143.1999969482422,148.05999755859375,142.5399932861328,146.3800048828125,138.15103149414062,1394949
2022-03-16,149.77999877929688,154.3800048828125,148.75999450683594,153.52000427246094,144.88963317871094,1749745
2022-03-17,154.05999755859375,156.22000122070312,150.9199981689453,152.9199981689453,144.3233642578125,1153437
2022-03-18,153.1999969482422,153.60000610351562,149.66000366210938,151.0399932861328,142.54904174804688,2441937
2022-03-21,150.1999969482422,151.17999267578125,149.4600067138672,150.6999969482422,142.22816467285156,978748
2022-03-22,149.89999389648438,152.86000061035156,149.8800048828125,152.86000061035156,144.26673889160156,1333631
2022-03-23,151.1999969482422,152.32000732421875,149.74000549316406,150.72000122070312,142.24703979492188,1098217
2022-03-24,151.10000610351562,152.5,149.0,150.8000030517578,142.32254028320312,1110720
2022-03-25,151.22000122070312,151.47999572753906,145.67999267578125,145.8800048828125,137.67913818359375,1147352
2022-03-28,148.47999572753906,149.86000061035156,147.74000549316406,148.39999389648438,140.0574493408203,921071
2022-03-29,151.0,155.8000030517578,150.1999969482422,154.75999450683594,146.05992126464844,1361098
2022-03-30,154.24000549316406,154.8000030517578,151.60000610351562,152.67999267578125,144.0968475341797,1008655
2022-03-31,153.44000244140625,154.67999267578125,151.6199951171875,152.16000366210938,143.60609436035156,1464407
2022-04-01,153.05999755859375,155.74000549316406,151.67999267578125,154.3800048828125,145.7012939453125,977106
2022-04-04,154.75999450683594,156.36000061035156,151.9600067138672,156.27999877929688,147.49447631835938,911519
2022-04-05,155.05999755859375,156.5399932861328,150.47999572753906,151.9600067138672,143.41732788085938,1076424
2022-04-06,153.05999755859375,156.0,142.60000610351562,144.13999938964844,136.0369415283203,1666931
2022-04-07,145.3000030517578,146.55999755859375,143.6199951171875,143.86000061035156,135.77268981933594,1011775
2022-04-08,145.4600067138672,147.10000610351562,144.05999755859375,145.5,137.3204803466797,886867
2022-04-11,144.24000549316406,145.9199981689453,142.0800018310547,143.0,134.96104431152344,765350
2022-04-12,140.9600067138672,143.0,139.10000610351562,141.86000061035156,133.88511657714844,1085908
2022-04-13,141.25999450683594,142.4199981689453,140.05999755859375,141.83999633789062,133.86624145507812,619449
2022-04-14,141.67999267578125,142.63999938964844,140.25999450683594,141.32000732421875,133.37548828125,800067
2022-04-19,140.55999755859375,141.27999877929688,137.8000030517578,140.74000549316406,132.82809448242188,678142
2022-04-20,140.33999633789062,143.97999572753906,139.9600067138672,143.22000122070312,135.1686553955078,1026413
2022-04-21,145.0,149.27999877929688,144.4199981689453,147.33999633789062,139.0570526123047,1018427
2022-04-22,145.0,146.0800018310547,141.5,142.32000732421875,134.31927490234375,950863
2022-04-25,138.36000061035156,141.22000122070312,137.4600067138672,139.02000427246094,131.2047882080078,945040
2022-04-26,139.67999267578125,141.02000427246094,136.5399932861328,136.5399932861328,128.8641815185547,1216150
2022-04-27,136.4199981689453,136.5,131.39999389648438,135.66000366210938,128.03366088867188,1244878
2022-04-28,138.0,139.1199951171875,135.5,137.9199981689453,130.16661071777344,963200
2022-04-29,138.02000427246094,139.9600067138672,136.5399932861328,137.6999969482422,129.958984375,1231195
2022-05-02,136.02000427246094,136.47999572753906,131.1999969482422,132.94000244140625,125.4665756225586,867491
2022-05-03,134.0,134.5399932861328,128.74000549316406,131.0,123.63563537597656,1200134
2022-05-04,131.25999450683594,131.94000244140625,129.25999450683594,129.52000427246094,122.23883056640625,875038
2022-05-05,133.9600067138672,135.25999450683594,128.67999267578125,129.36000061035156,122.08782196044922,859662
2022-05-06,128.97999572753906,128.97999572753906,125.36000061035156,127.0,119.86048889160156,1233048
2022-05-09,125.94000244140625,126.45999908447266,121.73999786376953,121.9000015258789,115.04720306396484,1100234
2022-05-10,124.5,127.13999938964844,123.27999877929688,123.95999908447266,116.99138641357422,1131531
2022-05-11,125.66000366210938,127.5999984741211,123.77999877929688,127.5999984741211,120.4267578125,1337281
2022-05-12,124.68000030517578,129.17999267578125,123.72000122070312,128.0,120.80427551269531,1616731
2022-05-13,128.44000244140625,129.74000549316406,127.27999877929688,129.47999572753906,122.2010726928711,776268
2022-05-16,128.66000366210938,129.05999755859375,126.76000213623047,127.62000274658203,120.44564056396484,992957
